Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1679400094.920937,1679400094.921545,67.000000,0.000000,4372.692383,4411.666504,4366.922852,4382.820313,4386.538574,4387.948730,4370.769043,4308.461426,4111.666504,4320.128418,4385.128418,4501.153809,4376.666504,4385.000000,2421.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.928746,1679400094.929353,68.000000,0.000000,4371.410156,4411.538574,4366.666504,4384.487305,4397.948730,4384.358887,4366.025879,4314.102539,4110.897461,4311.153809,4386.794922,4502.307617,4378.205078,4383.333496,2411.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,17.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-41.753521,9.844789,68.477196
1679400094.936554,1679400094.937062,69.000000,0.000000,4359.358887,4399.743652,4359.615234,4373.589844,4376.410156,4372.179688,4348.077148,4306.025879,4111.410156,4321.538574,4378.461426,4488.205078,4368.846191,4371.025879,2254.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.944363,1679400094.944870,70.000000,0.000000,4357.563965,4398.077148,4359.871582,4369.871582,4365.512695,4378.974121,4350.897461,4301.025879,4104.871582,4317.692383,4382.436035,4483.333496,4368.333496,4368.717773,2364.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.952171,1679400094.952579,71.000000,0.000000,4363.846191,4406.794922,4362.820313,4377.820313,4375.769043,4390.384766,4355.256348,4299.615234,4097.692383,4305.769043,4394.102539,4492.051270,4378.077148,4377.179688,2336.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.959979,1679400094.960487,72.000000,0.000000,4364.615234,4406.153809,4358.846191,4380.512695,4377.948730,4380.512695,4344.871582,4294.743652,4099.487305,4312.179688,4392.436035,4492.436035,4377.051270,4375.897461,1419.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,18.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-41.728168,9.843642,68.429474
1679400094.967787,1679400094.968296,73.000000,0.000000,4368.974121,4400.512695,4360.384766,4375.256348,4383.846191,4377.179688,4343.717773,4291.922852,4100.897461,4318.333496,4389.102539,4492.692383,4371.410156,4377.436035,2459.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.975596,1679400094.976204,74.000000,0.000000,4378.974121,4409.615234,4372.436035,4381.025879,4405.128418,4395.641113,4356.282227,4300.384766,4100.769043,4323.461426,4399.487305,4509.615234,4384.358887,4392.948730,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.983404,1679400094.984012,75.000000,0.000000,4380.641113,4419.102539,4377.563965,4387.436035,4404.871582,4402.307617,4365.769043,4310.000000,4103.717773,4340.256348,4408.974121,4522.563965,4400.384766,4402.563965,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400094.991212,1679400094.991921,76.000000,0.000000,4371.282227,4406.153809,4367.051270,4375.128418,4380.769043,4391.666504,4362.948730,4303.589844,4098.333496,4338.974121,4398.717773,4510.512695,4387.563965,4394.358887,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,19.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-41.738686,9.875945,68.353195
1679400094.999021,1679400094.999729,77.000000,0.000000,4372.051270,4402.436035,4363.846191,4372.563965,4374.102539,4388.589844,4363.077148,4304.871582,4091.281982,4328.205078,4393.333496,4503.077148,4379.102539,4392.948730,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.006829,1679400095.007638,78.000000,0.000000,4383.846191,4415.897461,4376.410156,4386.794922,4393.333496,4400.641113,4376.922852,4328.974121,4100.512695,4340.512695,4408.846191,4520.512695,4396.538574,4404.871582,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.014638,1679400095.015446,79.000000,0.000000,4383.205078,4411.538574,4375.256348,4383.589844,4394.615234,4406.538574,4380.384766,4334.615234,4103.717773,4340.897461,4408.717773,4521.282227,4395.769043,4400.897461,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.022446,1679400095.023354,80.000000,0.000000,4368.333496,4393.974121,4357.179688,4366.538574,4373.717773,4398.461426,4365.256348,4309.102539,4089.487061,4316.666504,4388.589844,4498.205078,4373.077148,4385.128418,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,20.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-41.798149,9.905017,68.317879
1679400095.030254,1679400095.031163,81.000000,0.000000,4361.025879,4391.153809,4353.333496,4362.179688,4372.307617,4393.333496,4358.205078,4297.563965,4082.435791,4312.563965,4387.307617,4494.230957,4371.922852,4385.256348,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.038063,1679400095.039071,82.000000,0.000000,4367.692383,4404.358887,4361.025879,4369.743652,4379.615234,4391.153809,4356.153809,4303.717773,4086.538574,4330.256348,4403.333496,4503.974121,4387.692383,4394.230957,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.045871,1679400095.046880,83.000000,0.000000,4370.897461,4411.666504,4360.256348,4374.102539,4384.230957,4391.538574,4347.692383,4299.358887,4083.076904,4326.666504,4401.922852,4500.000000,4387.051270,4393.717773,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.053679,1679400095.054588,84.000000,0.000000,4365.897461,4405.512695,4352.179688,4371.025879,4391.025879,4396.153809,4348.974121,4294.358887,4072.692383,4309.743652,4386.538574,4488.333496,4378.077148,4386.922852,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,21.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-41.768333,9.897849,68.202751
1679400095.061488,1679400095.062397,85.000000,0.000000,4366.282227,4401.153809,4350.128418,4371.282227,4379.615234,4401.282227,4353.974121,4301.025879,4073.974365,4311.410156,4384.487305,4485.641113,4378.589844,4383.589844,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.069296,1679400095.070105,86.000000,0.000000,4372.436035,4410.512695,4357.307617,4378.333496,4368.461426,4406.025879,4350.000000,4302.948730,4078.846191,4325.641113,4391.922852,4490.128418,4383.205078,4384.102539,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.077104,1679400095.077914,87.000000,0.000000,4367.948730,4407.692383,4355.256348,4371.025879,4380.256348,4405.641113,4348.589844,4295.256348,4069.743652,4329.615234,4390.256348,4485.641113,4380.641113,4381.538574,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.084913,1679400095.085622,88.000000,0.000000,4356.153809,4390.128418,4344.743652,4356.666504,4386.282227,4403.717773,4354.743652,4296.025879,4063.461426,4318.461426,4382.436035,4476.666504,4374.487305,4373.974121,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,22.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-41.974834,9.991397,68.165810
1679400095.092721,1679400095.093431,89.000000,0.000000,4352.179688,4389.487305,4345.256348,4359.871582,4374.230957,4408.974121,4365.000000,4304.743652,4072.435791,4317.307617,4381.666504,4479.358887,4373.461426,4370.384766,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.100529,1679400095.101139,90.000000,0.000000,4351.282227,4391.666504,4347.820313,4363.974121,4365.384766,4416.153809,4371.666504,4307.692383,4077.435791,4326.025879,4387.051270,4482.563965,4374.743652,4370.384766,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.108338,1679400095.108948,91.000000,0.000000,4347.051270,4381.922852,4339.743652,4355.128418,4362.179688,4411.922852,4367.051270,4306.666504,4076.794922,4321.153809,4387.436035,4479.487305,4372.820313,4370.512695,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.116146,1679400095.116656,92.000000,0.000000,4348.205078,4383.589844,4336.153809,4354.871582,4360.769043,4402.051270,4359.615234,4308.461426,4080.769287,4318.589844,4385.000000,4480.641113,4372.948730,4374.487305,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,23.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-41.927353,9.975591,68.199234
1679400095.123954,1679400095.124465,93.000000,0.000000,4351.538574,4390.897461,4340.512695,4358.461426,4370.512695,4399.102539,4355.000000,4308.461426,4079.102539,4324.487305,4385.128418,4481.666504,4373.717773,4376.025879,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.131763,1679400095.132173,94.000000,0.000000,4347.563965,4382.563965,4339.487305,4351.666504,4376.922852,4396.666504,4348.846191,4303.974121,4062.564209,4319.358887,4385.256348,4475.641113,4370.000000,4369.230957,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.139571,1679400095.140081,95.000000,0.000000,4348.589844,4379.102539,4337.948730,4351.410156,4373.846191,4395.512695,4342.820313,4304.743652,4049.102539,4308.846191,4383.589844,4473.974121,4371.538574,4369.487305,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.147380,1679400095.147890,96.000000,0.000000,4357.307617,4385.512695,4340.641113,4360.128418,4370.256348,4403.717773,4349.487305,4310.769043,4050.384521,4314.743652,4384.230957,4482.179688,4378.077148,4377.436035,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,24.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-42.001282,9.828032,68.262642
1679400095.155188,1679400095.155698,97.000000,0.000000,4353.846191,4383.077148,4337.820313,4355.384766,4366.538574,4407.307617,4359.487305,4306.282227,4049.743652,4316.794922,4383.205078,4477.563965,4372.179688,4370.512695,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.162996,1679400095.163407,98.000000,0.000000,4345.769043,4380.641113,4332.948730,4346.794922,4367.307617,4400.384766,4357.051270,4296.538574,4052.179443,4311.666504,4378.974121,4467.563965,4366.410156,4362.307617,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.170804,1679400095.171315,99.000000,0.000000,4348.717773,4383.077148,4337.692383,4351.025879,4365.641113,4394.487305,4350.000000,4296.666504,4063.718018,4318.717773,4379.615234,4472.948730,4372.692383,4369.230957,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.178613,1679400095.179124,100.000000,0.000000,4351.666504,4380.641113,4342.179688,4354.487305,4364.102539,4394.487305,4346.153809,4293.461426,4065.128174,4321.153809,4378.589844,4474.487305,4371.794922,4371.794922,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,25.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-42.151154,9.911895,68.319710
1679400095.186421,1679400095.187032,101.000000,0.000000,4347.307617,4378.846191,4337.820313,4350.128418,4370.128418,4390.128418,4341.794922,4282.820313,4060.384521,4317.179688,4376.922852,4467.307617,4365.384766,4364.743652,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.194229,1679400095.194840,102.000000,0.000000,4345.384766,4380.512695,4335.256348,4348.846191,4362.179688,4385.769043,4341.666504,4287.820313,4061.923096,4318.589844,4383.205078,4467.436035,4366.922852,4364.871582,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.202038,1679400095.202749,103.000000,0.000000,4341.922852,4375.769043,4334.487305,4347.692383,4343.846191,4390.897461,4345.641113,4297.563965,4065.000000,4316.282227,4380.256348,4461.410156,4364.615234,4362.307617,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.209846,1679400095.210557,104.000000,0.000000,4337.436035,4369.358887,4328.717773,4341.025879,4355.512695,4395.128418,4346.794922,4294.102539,4067.692383,4304.743652,4370.384766,4451.794922,4355.897461,4355.512695,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,26.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-42.319374,9.970706,68.321075
1679400095.217655,1679400095.218466,105.000000,0.000000,4337.948730,4370.128418,4325.897461,4337.307617,4380.256348,4397.436035,4352.436035,4295.641113,4070.897461,4303.333496,4371.666504,4455.641113,4356.410156,4358.333496,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.225463,1679400095.226274,106.000000,0.000000,4341.025879,4373.974121,4329.487305,4343.333496,4368.846191,4399.871582,4362.436035,4303.717773,4071.153809,4311.794922,4375.256348,4459.871582,4361.794922,4360.256348,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.233271,1679400095.234182,107.000000,0.000000,4345.000000,4379.487305,4333.589844,4351.025879,4351.922852,4400.897461,4365.897461,4305.256348,4075.897461,4313.589844,4380.256348,4461.794922,4366.025879,4364.102539,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.241080,1679400095.241991,108.000000,0.000000,4347.820313,4379.615234,4334.102539,4348.589844,4356.282227,4398.846191,4361.666504,4305.384766,4080.769287,4311.538574,4382.820313,4465.256348,4367.051270,4370.512695,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,27.000000,0.000000,0.007139,0.617554,-0.056213,0.784485,0.857038,0.104505,0.502503,-42.354103,9.823635,68.372299
1679400095.248888,1679400095.249799,109.000000,0.000000,4342.307617,4372.051270,4330.000000,4341.025879,4348.077148,4393.974121,4355.384766,4306.153809,4078.461426,4306.666504,4373.205078,4460.897461,4358.974121,4364.358887,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.256696,1679400095.257608,110.000000,0.000000,4339.487305,4372.307617,4328.333496,4343.589844,4337.051270,4392.692383,4355.769043,4305.512695,4080.384521,4293.846191,4369.615234,4458.974121,4355.769043,4361.025879,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,1.000000,58.333332,1.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,3.000000,3.000000,3.000000,,,,,,,,,,,,
1679400095.264505,1679400095.265316,111.000000,0.000000,4345.512695,4379.743652,4332.436035,4350.384766,4351.922852,4390.256348,4358.974121,4304.102539,4083.974365,4287.436035,4378.846191,4468.333496,4362.436035,4369.230957,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.272313,1679400095.273125,112.000000,0.000000,4351.922852,4385.256348,4338.846191,4353.974121,4370.000000,4385.000000,4354.358887,4303.846191,4082.948730,4316.666504,4384.230957,4475.641113,4367.051270,4374.487305,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,28.000000,0.000000,0.011845,0.620361,-0.055115,0.782288,1.455256,1.285802,0.536198,-42.468693,9.907938,68.418404
1679400095.280121,1679400095.280833,113.000000,0.000000,4355.128418,4388.717773,4343.205078,4354.871582,4370.128418,4381.794922,4346.794922,4302.307617,4085.512939,4341.666504,4384.487305,4474.358887,4367.820313,4374.102539,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.287930,1679400095.288642,114.000000,0.000000,4355.897461,4387.179688,4343.461426,4353.461426,4355.769043,4380.384766,4343.333496,4304.615234,4092.179443,4325.512695,4382.563965,4475.897461,4365.256348,4373.461426,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.295738,1679400095.296350,115.000000,0.000000,4353.846191,4381.153809,4336.025879,4348.205078,4340.128418,4367.820313,4334.358887,4301.282227,4093.461426,4312.436035,4375.256348,4472.179688,4357.307617,4366.410156,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.303546,1679400095.304159,116.000000,0.000000,4353.333496,4381.666504,4332.051270,4346.025879,4339.230957,4357.948730,4328.717773,4293.589844,4090.128174,4319.743652,4376.282227,4467.820313,4359.230957,4367.436035,3031.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,29.000000,0.000000,0.013422,0.619690,-0.047974,0.783264,0.000000,0.000000,0.000000,-42.605156,9.967144,68.409897
1679400095.311355,1679400095.311867,117.000000,0.000000,4349.871582,4379.102539,4334.487305,4342.820313,4343.974121,4358.974121,4330.769043,4295.641113,4087.820557,4317.179688,4384.743652,4470.769043,4368.077148,4375.641113,2890.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.319163,1679400095.319676,118.000000,0.000000,4341.922852,4364.871582,4330.000000,4330.256348,4339.102539,4353.846191,4329.230957,4299.871582,4085.641113,4307.307617,4381.922852,4466.153809,4363.461426,4368.846191,2715.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679400095.326971,1679400095.327384,119.000000,0.000000,4339.871582,4360.769043,4325.384766,4325.384766,4331.025879,4351.282227,4331.666504,4294.230957,4083.974365,4302.307617,4371.922852,4459.871582,4355.769043,4358.717773,2728.000000,4.000000,91.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
